Text,Label
The bicycle exceeded my expectations in every way.,True
Superb quality library and excellent performance.,True
The vacuum exceeded my expectations in every way. Definitely worth the price.,True
"What a pleasant surprise, the framework is outstanding.",True
Poor quality ebook and terrible performance.,False
Terrible router! I don't recommend it.,False
Unimpressive framework. Clunky and unreliable.,False
Poor quality framework and terrible performance. Save your money.,False
Fantastic dashboard! Highly recommended to everyone.,True
The grill ruined my day; not worth it. Save your money.,False
The treadmill exceeded my expectations in every way.,True
What a pleasant surprise; the jacket is outstanding.,True
The watch ruined my day; not worth it.,False
What an unpleasant surprise; the template is terrible.,False
Impressive earbuds. Smooth and reliable. Definitely worth the price.,True
I absolutely love the delivery; it works perfectly.,True
I'm frustrated with this coffee maker; one star.,False
Impressive monitor. Smooth and reliable.,True
Fantastic software update! Highly recommended to everyone.,True
Poor quality feature and terrible performance.,False
I'm frustrated with this power bank; one star.,False
I absolutely love the speaker; it works perfectly.,True
The camera made my day; totally worth it.,True
What a pleasant surprise; the book is outstanding.,True
I absolutely love the vacuum; it works perfectly. Definitely worth the price.,True
I absolutely hate the microwave; it barely works.,False
Brilliant experience with the flight; would buy again.,True
Impressive GPU. Smooth and reliable.,True
This camera is great—I'm very satisfied with it. Definitely worth the price.,True
"What a pleasant surprise, the yoga mat is outstanding.",True
The book made my day; totally worth it. Definitely worth the price.,True
Impressive printer. Smooth and reliable.,True
Brilliant experience with the keyboard; would buy again.,True
The microphone exceeded my expectations in every way.,True
The camera failed to meet my expectations.,False
Poor quality delivery and terrible performance. Save your money.,False
The museum exceeded my expectations in every way.,True
Impressive support team. Smooth and reliable.,True
Terrible movie! I don't recommend it. Save your money.,False
"What an unpleasant surprise, the support team is terrible. Save your money.",False
I absolutely love the TV; it works perfectly.,True
This book is awful—I'm very disappointed.,False
I absolutely hate the API; it barely works.,False
The camera made my day; totally worth it.,True
The webcam made my day; totally worth it.,True
Unimpressive theme park. Clunky and unreliable.,False
What an unpleasant surprise; the movie is terrible.,False
"What a pleasant surprise, the plan is outstanding.",True
This game is great—I'm very satisfied with it.,True
Unimpressive template. Clunky and unreliable.,False
I'm frustrated with this theme; one star.,False
Terrible theme park! I don't recommend it.,False
The car rental failed to meet my expectations.,False
The washing machine exceeded my expectations in every way.,True
"Bad experience with the service plan, would not buy again.",False
The backpack made my day; totally worth it.,True
This microphone is awful—I'm very disappointed.,False
Bad experience with the helmet; would not buy again. Save your money.,False
Bad experience with the bicycle; would not buy again. Save your money.,False
The tool set ruined my day; not worth it.,False
Brilliant experience with the grill; would buy again.,True
This framework is great—I'm very satisfied with it.,True
The grill made my day; totally worth it.,True
Superb quality restaurant and excellent performance. Definitely worth the price.,True
"Bad experience with the hotel, would not buy again. Save your money.",False
Superb quality speaker and excellent performance.,True
Bad experience with the backpack; would not buy again.,False
I'm delighted with this dashboard; five stars.,True
Fantastic blender! Highly recommended to everyone.,True
Fantastic SSD! Highly recommended to everyone.,True
The yoga mat made my day; totally worth it. Definitely worth the price.,True
Brilliant experience with the microphone; would buy again. Definitely worth the price.,True
Terrible SSD! I don't recommend it. Save your money.,False
The desk failed to meet my expectations. Save your money.,False
I absolutely hate the mattress; it barely works.,False
Superb quality phone and excellent performance.,True
What an unpleasant surprise; the pillow is terrible.,False
The CPU exceeded my expectations in every way.,True
I absolutely hate the support team; it barely works.,False
Superb quality hotel and excellent performance.,True
Impressive router. Smooth and reliable.,True
"I'm frustrated with this coffee maker, one star.",False
The book exceeded my expectations in every way. Definitely worth the price.,True
I'm delighted with this monitor; five stars.,True
I'm delighted with this book; five stars. Definitely worth the price.,True
Bad experience with the lamp; would not buy again.,False
What a pleasant surprise; the feature is outstanding.,True
The tripod failed to meet my expectations. Save your money.,False
Fantastic treadmill! Highly recommended to everyone.,True
This API is great—I'm very satisfied with it. Definitely worth the price.,True
What a pleasant surprise; the support team is outstanding. Definitely worth the price.,True
Brilliant experience with the mattress; would buy again.,True
The bicycle ruined my day; not worth it.,False
This book is great—I'm very satisfied with it.,True
This lawn mower is awful—I'm very disappointed.,False
Poor quality fridge and terrible performance.,False
"I'm frustrated with this software update, one star. Save your money.",False
The plan failed to meet my expectations. Save your money.,False
The speaker made my day; totally worth it.,True
This tripod is awful—I'm very disappointed.,False
What a pleasant surprise; the grill is outstanding.,True
"The webcam made my day, totally worth it.",True
Impressive printer. Smooth and reliable.,True
The washing machine exceeded my expectations in every way.,True
Brilliant experience with the toaster; would buy again. Definitely worth the price.,True
Impressive feature. Smooth and reliable. Definitely worth the price.,True
The router failed to meet my expectations.,False
This headphones is great—I'm very satisfied with it.,True
The software update made my day; totally worth it.,True
This library is awful—I'm very disappointed.,False
The subscription ruined my day; not worth it.,False
What an unpleasant surprise; the keyboard is terrible.,False
Superb quality subscription and excellent performance. Definitely worth the price.,True
Bad experience with the jacket; would not buy again.,False
Terrible dashboard! I don't recommend it. Save your money.,False
I absolutely hate the service plan; it barely works.,False
I'm delighted with this theme; five stars.,True
Unimpressive support team. Clunky and unreliable. Save your money.,False
The bicycle exceeded my expectations in every way.,True
Superb quality printer and excellent performance.,True
This museum is awful—I'm very disappointed.,False
Superb quality treadmill and excellent performance.,True
The extension ruined my day; not worth it.,False
"The restaurant ruined my day, not worth it.",False
The phone failed to meet my expectations. Save your money.,False
I absolutely hate the vacuum; it barely works.,False
I'm frustrated with this drill; one star.,False
Fantastic desk! Highly recommended to everyone. Definitely worth the price.,True
I absolutely love the tablet; it works perfectly.,True
I absolutely hate the theme; it barely works. Save your money.,False
The support team made my day; totally worth it.,True
This webcam is great—I'm very satisfied with it.,True
Terrible CPU! I don't recommend it.,False
Unimpressive theme. Clunky and unreliable. Save your money.,False
Brilliant experience with the ebook; would buy again.,True
This microphone is awful—I'm very disappointed. Save your money.,False
"I'm delighted with this movie, five stars. Definitely worth the price.",True
This TV is great—I'm very satisfied with it. Definitely worth the price.,True
"What an unpleasant surprise, the lamp is terrible. Save your money.",False
Impressive book. Smooth and reliable.,True
Poor quality keyboard and terrible performance.,False
I'm frustrated with this flight; one star.,False
Terrible CPU! I don't recommend it. Save your money.,False
The hotel failed to meet my expectations. Save your money.,False
Bad experience with the pillow; would not buy again. Save your money.,False
Unimpressive theme. Clunky and unreliable.,False
This coffee maker is great—I'm very satisfied with it.,True
This extension is awful—I'm very disappointed.,False
I absolutely hate the yoga mat; it barely works. Save your money.,False
What a pleasant surprise; the power bank is outstanding.,True
I'm delighted with this jacket; five stars.,True
Fantastic support team! Highly recommended to everyone. Definitely worth the price.,True
This watch is great—I'm very satisfied with it.,True
Impressive yoga mat. Smooth and reliable.,True
This plugin is great—I'm very satisfied with it.,True
I'm delighted with this bundle; five stars. Definitely worth the price.,True
Impressive microwave. Smooth and reliable.,True
Terrible plugin! I don't recommend it.,False
I'm frustrated with this GPU; one star.,False
Impressive backpack. Smooth and reliable.,True
Brilliant experience with the desk; would buy again.,True
Bad experience with the plan; would not buy again. Save your money.,False
The tutorial failed to meet my expectations.,False
Unimpressive service plan. Clunky and unreliable. Save your money.,False
The feature exceeded my expectations in every way. Definitely worth the price.,True
"I'm frustrated with this template, one star. Save your money.",False
"I'm delighted with this CPU, five stars.",True
The flight made my day; totally worth it.,True
The desk exceeded my expectations in every way.,True
The fridge ruined my day; not worth it.,False
Poor quality SSD and terrible performance. Save your money.,False
Poor quality printer and terrible performance.,False
This bundle is awful—I'm very disappointed.,False
Terrible car rental! I don't recommend it. Save your money.,False
Fantastic chair! Highly recommended to everyone.,True
The course module failed to meet my expectations. Save your money.,False
Unimpressive course module. Clunky and unreliable.,False
The bundle exceeded my expectations in every way.,True
"I absolutely love the microwave, it works perfectly. Definitely worth the price.",True
Impressive chair. Smooth and reliable.,True
The delivery ruined my day; not worth it.,False
I absolutely hate the webcam; it barely works.,False
I absolutely hate the service; it barely works. Save your money.,False
Poor quality blender and terrible performance.,False
Superb quality lawn mower and excellent performance.,True
I'm delighted with this support team; five stars.,True
I absolutely hate the camera lens; it barely works.,False
Superb quality chair and excellent performance. Definitely worth the price.,True
Superb quality tool set and excellent performance.,True
I'm delighted with this GPU; five stars.,True
I'm delighted with this jacket; five stars.,True
I absolutely love the SSD; it works perfectly.,True
Poor quality support team and terrible performance.,False
"What a pleasant surprise, the power bank is outstanding.",True
Unimpressive theme park. Clunky and unreliable. Save your money.,False
"I absolutely love the museum, it works perfectly. Definitely worth the price.",True
Bad experience with the lawn mower; would not buy again.,False
Brilliant experience with the game; would buy again.,True
This camera lens is great—I'm very satisfied with it.,True
The camera lens ruined my day; not worth it.,False
Poor quality extension and terrible performance.,False
The gift card ruined my day; not worth it.,False
"I absolutely hate the template, it barely works.",False
"What a pleasant surprise, the service plan is outstanding.",True
Superb quality charger and excellent performance.,True
Bad experience with the delivery; would not buy again.,False
Fantastic ebook! Highly recommended to everyone.,True
The game failed to meet my expectations. Save your money.,False
"What an unpleasant surprise, the microwave is terrible. Save your money.",False
Unimpressive microphone. Clunky and unreliable.,False
"I'm frustrated with this smartwatch, one star. Save your money.",False
Superb quality drill and excellent performance.,True
The helmet exceeded my expectations in every way. Definitely worth the price.,True
"Bad experience with the laptop, would not buy again.",False
"I'm frustrated with this blender, one star.",False
The router exceeded my expectations in every way. Definitely worth the price.,True
The bicycle failed to meet my expectations.,False
Bad experience with the GPU; would not buy again.,False
I absolutely hate the camera lens; it barely works.,False
I'm frustrated with this software update; one star.,False
The bicycle failed to meet my expectations. Save your money.,False
Fantastic service plan! Highly recommended to everyone.,True
What an unpleasant surprise; the jacket is terrible.,False
What an unpleasant surprise; the power bank is terrible. Save your money.,False
Impressive treadmill. Smooth and reliable.,True
Impressive tutorial. Smooth and reliable. Definitely worth the price.,True
This vacuum is awful—I'm very disappointed.,False
"What an unpleasant surprise, the theme is terrible.",False
Superb quality software update and excellent performance. Definitely worth the price.,True
I absolutely hate the pillow; it barely works. Save your money.,False
The speaker exceeded my expectations in every way.,True
I absolutely love the feature; it works perfectly.,True
The desk exceeded my expectations in every way. Definitely worth the price.,True
The theme failed to meet my expectations.,False
Impressive course. Smooth and reliable.,True
I'm delighted with this software update; five stars.,True
"Brilliant experience with the support team, would buy again.",True
Impressive camera. Smooth and reliable.,True
Fantastic subscription! Highly recommended to everyone.,True
Poor quality camera lens and terrible performance.,False
"The subscription ruined my day, not worth it.",False
This laptop is great—I'm very satisfied with it. Definitely worth the price.,True
Superb quality gift card and excellent performance. Definitely worth the price.,True
Brilliant experience with the microwave; would buy again.,True
This library is awful—I'm very disappointed. Save your money.,False
Bad experience with the bicycle; would not buy again. Save your money.,False
I absolutely love the extension; it works perfectly.,True
This book is awful—I'm very disappointed. Save your money.,False
The GPU failed to meet my expectations.,False
"What an unpleasant surprise, the vacuum is terrible.",False
The library made my day; totally worth it.,True
I absolutely hate the drill; it barely works.,False
Fantastic subscription! Highly recommended to everyone.,True
Poor quality headphones and terrible performance.,False
I absolutely love the power bank; it works perfectly. Definitely worth the price.,True
The washing machine ruined my day; not worth it.,False
Unimpressive desk. Clunky and unreliable. Save your money.,False
This vacuum is great—I'm very satisfied with it.,True
What a pleasant surprise; the battery is outstanding.,True
The helmet made my day; totally worth it.,True
"Brilliant experience with the webcam, would buy again.",True
Superb quality fridge and excellent performance. Definitely worth the price.,True
Brilliant experience with the toaster; would buy again. Definitely worth the price.,True
Impressive subscription. Smooth and reliable.,True
"I'm delighted with this speaker, five stars.",True
This ebook is awful—I'm very disappointed.,False
Fantastic phone! Highly recommended to everyone.,True
Terrible movie! I don't recommend it.,False
This software update is great—I'm very satisfied with it. Definitely worth the price.,True
I'm delighted with this framework; five stars. Definitely worth the price.,True
This theme park is awful—I'm very disappointed.,False
This theme park is great—I'm very satisfied with it.,True
Terrible GPU! I don't recommend it.,False
Terrible bicycle! I don't recommend it.,False
I absolutely love the delivery; it works perfectly. Definitely worth the price.,True
This coffee maker is awful—I'm very disappointed.,False
Bad experience with the restaurant; would not buy again.,False
Poor quality CPU and terrible performance.,False
Terrible movie ticket! I don't recommend it. Save your money.,False
The bundle failed to meet my expectations.,False
This plugin is great—I'm very satisfied with it.,True
The tutorial failed to meet my expectations.,False
This toaster is awful—I'm very disappointed.,False
I absolutely hate the delivery; it barely works.,False
Superb quality car rental and excellent performance.,True
What a pleasant surprise; the chair is outstanding.,True
Fantastic laptop! Highly recommended to everyone. Definitely worth the price.,True
The bicycle failed to meet my expectations.,False
Superb quality API and excellent performance.,True
Fantastic battery! Highly recommended to everyone.,True
What an unpleasant surprise; the museum is terrible. Save your money.,False
Fantastic watch! Highly recommended to everyone. Definitely worth the price.,True
Terrible plugin! I don't recommend it.,False
This smartwatch is great—I'm very satisfied with it.,True
Superb quality jacket and excellent performance. Definitely worth the price.,True
I absolutely hate the extension; it barely works. Save your money.,False
I absolutely hate the stylus; it barely works.,False
Fantastic bundle! Highly recommended to everyone.,True
"What a pleasant surprise, the coffee maker is outstanding. Definitely worth the price.",True
Impressive printer. Smooth and reliable. Definitely worth the price.,True
The tripod exceeded my expectations in every way.,True
I absolutely love the smartwatch; it works perfectly. Definitely worth the price.,True
Unimpressive movie. Clunky and unreliable.,False
This mattress is great—I'm very satisfied with it.,True
The course exceeded my expectations in every way.,True
Poor quality CPU and terrible performance.,False
"I absolutely hate the printer, it barely works.",False
What a pleasant surprise; the desk is outstanding.,True
Terrible theme park! I don't recommend it.,False
What a pleasant surprise; the battery is outstanding.,True
What a pleasant surprise; the course module is outstanding. Definitely worth the price.,True
Fantastic restaurant! Highly recommended to everyone.,True
Impressive app. Smooth and reliable. Definitely worth the price.,True
Terrible bundle! I don't recommend it. Save your money.,False
This backpack is great—I'm very satisfied with it.,True
I absolutely hate the service plan; it barely works. Save your money.,False
This feature is great—I'm very satisfied with it. Definitely worth the price.,True
The TV failed to meet my expectations.,False
This bundle is awful—I'm very disappointed.,False
Unimpressive service. Clunky and unreliable. Save your money.,False
The software update exceeded my expectations in every way.,True
The stylus exceeded my expectations in every way.,True
What a pleasant surprise; the grill is outstanding.,True
The webcam exceeded my expectations in every way.,True
Poor quality framework and terrible performance.,False
Poor quality headphones and terrible performance.,False
The vacuum exceeded my expectations in every way.,True
What an unpleasant surprise; the framework is terrible.,False
The flight failed to meet my expectations. Save your money.,False
I absolutely love the grill; it works perfectly.,True
Poor quality smartwatch and terrible performance.,False
Fantastic theme! Highly recommended to everyone. Definitely worth the price.,True
The gift card failed to meet my expectations.,False
I'm delighted with this framework; five stars. Definitely worth the price.,True
"I absolutely hate the washing machine, it barely works.",False
"I absolutely hate the bundle, it barely works. Save your money.",False
"I'm frustrated with this keyboard, one star.",False
The movie ticket made my day; totally worth it.,True
Bad experience with the theme; would not buy again.,False
I'm delighted with this microwave; five stars. Definitely worth the price.,True
Unimpressive app. Clunky and unreliable. Save your money.,False
I absolutely love the hotel; it works perfectly.,True
I absolutely hate the keyboard; it barely works.,False
This movie is awful—I'm very disappointed.,False
What a pleasant surprise; the phone is outstanding.,True
"I'm frustrated with this backpack, one star. Save your money.",False
The plugin ruined my day; not worth it.,False
"Bad experience with the charger, would not buy again.",False
Impressive restaurant. Smooth and reliable.,True
Poor quality gift card and terrible performance. Save your money.,False
This yoga mat is great—I'm very satisfied with it.,True
This backpack is great—I'm very satisfied with it.,True
The tablet failed to meet my expectations.,False
The stylus ruined my day; not worth it.,False
Poor quality router and terrible performance.,False
Unimpressive movie. Clunky and unreliable. Save your money.,False
"Bad experience with the vacuum, would not buy again.",False
Poor quality vacuum and terrible performance.,False
The monitor exceeded my expectations in every way.,True
This extension is great—I'm very satisfied with it.,True
Superb quality lawn mower and excellent performance.,True
I'm frustrated with this service plan; one star.,False
I absolutely hate the template; it barely works.,False
I'm delighted with this watch; five stars.,True
"The support team made my day, totally worth it. Definitely worth the price.",True
Impressive battery. Smooth and reliable. Definitely worth the price.,True
I'm delighted with this template; five stars.,True
Poor quality GPU and terrible performance.,False
The chair ruined my day; not worth it. Save your money.,False
Poor quality course module and terrible performance. Save your money.,False
The yoga mat made my day; totally worth it. Definitely worth the price.,True
"What a pleasant surprise, the hotel is outstanding.",True
Impressive charger. Smooth and reliable.,True
Superb quality flight and excellent performance.,True
I'm delighted with this museum; five stars. Definitely worth the price.,True
I'm delighted with this toaster; five stars.,True
The ebook exceeded my expectations in every way. Definitely worth the price.,True
"I'm delighted with this CPU, five stars.",True
I'm frustrated with this gift card; one star.,False
What a pleasant surprise; the extension is outstanding. Definitely worth the price.,True
Terrible jacket! I don't recommend it.,False
What a pleasant surprise; the SSD is outstanding. Definitely worth the price.,True
Bad experience with the charger; would not buy again. Save your money.,False
The watch exceeded my expectations in every way.,True
This grill is awful—I'm very disappointed.,False
This template is awful—I'm very disappointed.,False
Brilliant experience with the yoga mat; would buy again.,True
Brilliant experience with the keyboard; would buy again.,True
"I absolutely love the blender, it works perfectly. Definitely worth the price.",True
What an unpleasant surprise; the hotel is terrible.,False
Unimpressive washing machine. Clunky and unreliable.,False
Bad experience with the blender; would not buy again. Save your money.,False
The subscription exceeded my expectations in every way.,True
Fantastic game! Highly recommended to everyone.,True
I absolutely hate the book; it barely works.,False
"I'm delighted with this service plan, five stars. Definitely worth the price.",True
I absolutely hate the monitor; it barely works. Save your money.,False
What a pleasant surprise; the washing machine is outstanding. Definitely worth the price.,True
Impressive ebook. Smooth and reliable.,True
The mattress exceeded my expectations in every way. Definitely worth the price.,True
Bad experience with the theme; would not buy again.,False
Bad experience with the extension; would not buy again.,False
Superb quality microphone and excellent performance.,True
The museum failed to meet my expectations.,False
"I absolutely hate the ebook, it barely works.",False
Fantastic subscription! Highly recommended to everyone. Definitely worth the price.,True
Unimpressive extension. Clunky and unreliable.,False
Fantastic tripod! Highly recommended to everyone.,True
The camera exceeded my expectations in every way.,True
I'm frustrated with this headphones; one star. Save your money.,False
Fantastic coffee maker! Highly recommended to everyone. Definitely worth the price.,True
The theme park exceeded my expectations in every way. Definitely worth the price.,True
The movie ticket exceeded my expectations in every way.,True
Fantastic charger! Highly recommended to everyone. Definitely worth the price.,True
"Brilliant experience with the vacuum, would buy again.",True
Brilliant experience with the library; would buy again.,True
Terrible bundle! I don't recommend it.,False
Fantastic TV! Highly recommended to everyone. Definitely worth the price.,True
Impressive monitor. Smooth and reliable.,True
The course exceeded my expectations in every way. Definitely worth the price.,True
"The keyboard made my day, totally worth it.",True
Bad experience with the extension; would not buy again.,False
The keyboard ruined my day; not worth it.,False
Unimpressive mattress. Clunky and unreliable. Save your money.,False
I absolutely hate the app; it barely works. Save your money.,False
Impressive ebook. Smooth and reliable.,True
Terrible framework! I don't recommend it.,False
Fantastic chair! Highly recommended to everyone.,True
I absolutely hate the plan; it barely works.,False
I'm frustrated with this tripod; one star.,False
This headphones is great—I'm very satisfied with it. Definitely worth the price.,True
The tool set made my day; totally worth it.,True
Unimpressive battery. Clunky and unreliable.,False
What a pleasant surprise; the blender is outstanding.,True
The grill failed to meet my expectations.,False
Terrible drill! I don't recommend it. Save your money.,False
Brilliant experience with the library; would buy again. Definitely worth the price.,True
The earbuds exceeded my expectations in every way.,True
The lamp failed to meet my expectations.,False
I'm frustrated with this helmet; one star.,False
"What a pleasant surprise, the lamp is outstanding. Definitely worth the price.",True
The hotel ruined my day; not worth it.,False
The drill ruined my day; not worth it. Save your money.,False
The printer made my day; totally worth it.,True
Terrible feature! I don't recommend it. Save your money.,False
The TV failed to meet my expectations.,False
Fantastic API! Highly recommended to everyone.,True
Unimpressive desk. Clunky and unreliable.,False
I'm frustrated with this treadmill; one star. Save your money.,False
What an unpleasant surprise; the grill is terrible. Save your money.,False
The API ruined my day; not worth it.,False
Unimpressive template. Clunky and unreliable.,False
I'm frustrated with this theme; one star.,False
Brilliant experience with the blender; would buy again. Definitely worth the price.,True
"Brilliant experience with the printer, would buy again. Definitely worth the price.",True
I'm delighted with this plan; five stars.,True
Poor quality jacket and terrible performance.,False
I'm delighted with this museum; five stars.,True
The headphones failed to meet my expectations.,False
Fantastic template! Highly recommended to everyone.,True
The power bank failed to meet my expectations.,False
Impressive router. Smooth and reliable.,True
Bad experience with the watch; would not buy again.,False
Terrible plan! I don't recommend it.,False
Poor quality service plan and terrible performance.,False
Impressive camera. Smooth and reliable.,True
Unimpressive power bank. Clunky and unreliable.,False
Superb quality chair and excellent performance.,True
Fantastic charger! Highly recommended to everyone. Definitely worth the price.,True
The game ruined my day; not worth it. Save your money.,False
Impressive course module. Smooth and reliable. Definitely worth the price.,True
The service plan exceeded my expectations in every way.,True
This museum is great—I'm very satisfied with it.,True
"Brilliant experience with the car rental, would buy again. Definitely worth the price.",True
The course exceeded my expectations in every way. Definitely worth the price.,True
Bad experience with the headphones; would not buy again.,False
I absolutely hate the car rental; it barely works.,False
"Bad experience with the support team, would not buy again. Save your money.",False
I'm delighted with this smartwatch; five stars.,True
Superb quality chair and excellent performance. Definitely worth the price.,True
This movie is great—I'm very satisfied with it.,True
I'm delighted with this lawn mower; five stars.,True
Poor quality drill and terrible performance.,False
Terrible fridge! I don't recommend it.,False
What an unpleasant surprise; the power bank is terrible.,False
"What an unpleasant surprise, the monitor is terrible. Save your money.",False
Unimpressive keyboard. Clunky and unreliable.,False
The earbuds failed to meet my expectations.,False
Impressive stylus. Smooth and reliable. Definitely worth the price.,True
I'm delighted with this course module; five stars.,True
Impressive movie. Smooth and reliable.,True
I absolutely hate the pillow; it barely works.,False
I absolutely hate the lawn mower; it barely works. Save your money.,False
I'm delighted with this tutorial; five stars.,True
The plugin made my day; totally worth it.,True
Brilliant experience with the router; would buy again. Definitely worth the price.,True
What an unpleasant surprise; the battery is terrible.,False
The bundle failed to meet my expectations. Save your money.,False
Impressive router. Smooth and reliable.,True
I'm delighted with this washing machine; five stars.,True
The desk failed to meet my expectations. Save your money.,False
What a pleasant surprise; the framework is outstanding.,True
The tutorial failed to meet my expectations.,False
Brilliant experience with the lamp; would buy again.,True
Fantastic ebook! Highly recommended to everyone.,True
Terrible power bank! I don't recommend it. Save your money.,False
The plugin failed to meet my expectations.,False
What a pleasant surprise; the helmet is outstanding.,True
Unimpressive museum. Clunky and unreliable.,False
Terrible charger! I don't recommend it.,False
Poor quality framework and terrible performance.,False
Impressive CPU. Smooth and reliable.,True
"What an unpleasant surprise, the keyboard is terrible.",False
The theme park made my day; totally worth it.,True
Brilliant experience with the power bank; would buy again.,True
The blender exceeded my expectations in every way. Definitely worth the price.,True
The theme park ruined my day; not worth it. Save your money.,False
Bad experience with the subscription; would not buy again.,False
What an unpleasant surprise; the backpack is terrible.,False
The software update failed to meet my expectations. Save your money.,False
Superb quality restaurant and excellent performance.,True
Terrible bundle! I don't recommend it.,False
Fantastic ebook! Highly recommended to everyone.,True
Terrible jacket! I don't recommend it.,False
The grill made my day; totally worth it.,True
Terrible plan! I don't recommend it.,False
The webcam ruined my day; not worth it.,False
The service plan made my day; totally worth it.,True
"The tablet made my day, totally worth it. Definitely worth the price.",True
The monitor failed to meet my expectations.,False
Fantastic GPU! Highly recommended to everyone. Definitely worth the price.,True
Bad experience with the keyboard; would not buy again. Save your money.,False
The plugin exceeded my expectations in every way.,True
I absolutely hate the course module; it barely works. Save your money.,False
"I absolutely love the toaster, it works perfectly.",True
Terrible router! I don't recommend it.,False
The gift card exceeded my expectations in every way.,True
"I'm frustrated with this washing machine, one star. Save your money.",False
"The support team ruined my day, not worth it. Save your money.",False
What an unpleasant surprise; the dashboard is terrible.,False
I absolutely hate the desk; it barely works. Save your money.,False
The router made my day; totally worth it. Definitely worth the price.,True
Impressive software update. Smooth and reliable. Definitely worth the price.,True
I'm frustrated with this microwave; one star.,False
The book failed to meet my expectations.,False
"I absolutely hate the battery, it barely works.",False
"I absolutely love the course, it works perfectly.",True
I'm frustrated with this hotel; one star. Save your money.,False
I'm frustrated with this service; one star.,False
The headphones failed to meet my expectations.,False
The printer failed to meet my expectations.,False
The ebook ruined my day; not worth it.,False
"The SSD ruined my day, not worth it.",False
"I'm frustrated with this game, one star.",False
I absolutely hate the yoga mat; it barely works. Save your money.,False
The laptop failed to meet my expectations.,False
Superb quality grill and excellent performance.,True
I absolutely hate the plugin; it barely works. Save your money.,False
Fantastic tablet! Highly recommended to everyone.,True
Bad experience with the keyboard; would not buy again.,False
The SSD exceeded my expectations in every way.,True
What a pleasant surprise; the gift card is outstanding. Definitely worth the price.,True
Impressive movie. Smooth and reliable.,True
Superb quality camera lens and excellent performance. Definitely worth the price.,True
"I'm frustrated with this software update, one star. Save your money.",False
The movie ticket ruined my day; not worth it.,False
I absolutely hate the tripod; it barely works. Save your money.,False
Unimpressive subscription. Clunky and unreliable.,False
What an unpleasant surprise; the museum is terrible.,False
I absolutely love the grill; it works perfectly.,True
I absolutely hate the SSD; it barely works.,False
Superb quality camera and excellent performance. Definitely worth the price.,True
Superb quality phone and excellent performance. Definitely worth the price.,True
The washing machine ruined my day; not worth it.,False
Poor quality lamp and terrible performance.,False
Fantastic course module! Highly recommended to everyone.,True
Fantastic keyboard! Highly recommended to everyone. Definitely worth the price.,True
"What a pleasant surprise, the museum is outstanding.",True
The support team ruined my day; not worth it. Save your money.,False
"I absolutely love the laptop, it works perfectly.",True
Fantastic ebook! Highly recommended to everyone.,True
The tool set ruined my day; not worth it. Save your money.,False
Poor quality vacuum and terrible performance.,False
Terrible watch! I don't recommend it.,False
Terrible dashboard! I don't recommend it.,False
"The framework made my day, totally worth it.",True
I absolutely hate the router; it barely works.,False
Brilliant experience with the GPU; would buy again.,True
Brilliant experience with the bundle; would buy again. Definitely worth the price.,True
Terrible speaker! I don't recommend it. Save your money.,False
This jacket is awful—I'm very disappointed.,False
I absolutely hate the ebook; it barely works.,False
I'm frustrated with this headphones; one star. Save your money.,False
Poor quality book and terrible performance. Save your money.,False
Bad experience with the fridge; would not buy again. Save your money.,False
What a pleasant surprise; the ebook is outstanding. Definitely worth the price.,True
What an unpleasant surprise; the framework is terrible.,False
I absolutely love the movie; it works perfectly.,True
The treadmill failed to meet my expectations.,False
Superb quality tablet and excellent performance.,True
Terrible bicycle! I don't recommend it. Save your money.,False
The ebook made my day; totally worth it.,True
The power bank failed to meet my expectations. Save your money.,False
Bad experience with the lamp; would not buy again.,False
Poor quality desk and terrible performance.,False
Superb quality microwave and excellent performance.,True
This stylus is great—I'm very satisfied with it. Definitely worth the price.,True
Impressive support team. Smooth and reliable.,True
Bad experience with the lamp; would not buy again.,False
I'm delighted with this router; five stars. Definitely worth the price.,True
This tool set is great—I'm very satisfied with it. Definitely worth the price.,True
The bundle failed to meet my expectations. Save your money.,False
Superb quality template and excellent performance.,True
This printer is awful—I'm very disappointed.,False
Unimpressive movie. Clunky and unreliable. Save your money.,False
Unimpressive tutorial. Clunky and unreliable. Save your money.,False
I'm delighted with this headphones; five stars. Definitely worth the price.,True
Impressive course. Smooth and reliable. Definitely worth the price.,True
Superb quality yoga mat and excellent performance. Definitely worth the price.,True
I'm frustrated with this fridge; one star.,False
Poor quality vacuum and terrible performance.,False
Poor quality phone and terrible performance.,False
I absolutely hate the tripod; it barely works.,False
I'm frustrated with this coffee maker; one star.,False
Superb quality charger and excellent performance. Definitely worth the price.,True
Terrible lamp! I don't recommend it. Save your money.,False
"I'm frustrated with this plugin, one star. Save your money.",False
This flight is great—I'm very satisfied with it. Definitely worth the price.,True
"The charger made my day, totally worth it.",True
I'm frustrated with this movie ticket; one star.,False
What an unpleasant surprise; the theme park is terrible.,False
Fantastic speaker! Highly recommended to everyone. Definitely worth the price.,True
I'm frustrated with this game; one star. Save your money.,False
Poor quality support team and terrible performance.,False
The delivery exceeded my expectations in every way. Definitely worth the price.,True
The pillow failed to meet my expectations.,False
What an unpleasant surprise; the router is terrible.,False
This camera is great—I'm very satisfied with it.,True
What a pleasant surprise; the tutorial is outstanding. Definitely worth the price.,True
"I'm frustrated with this delivery, one star. Save your money.",False
The course module ruined my day; not worth it.,False
